customer_id,first_purchase_date,last_purchase_date,total_orders,total_spend,avg_order_value,discount_usage_%,region,customer_segment,preferred_payment,recency_days,churn,customer_lifetime_days,spend_per_day,order_frequency,recency_group,high_value_customer,used_discount,aov_category,customer_age_days,R_score,F_score,M_score,RFM_score
CUST1145,2023-04-12,2023-04-24,16,147379,9211.19,10.0,West,Low Value,Credit Card,1065,Yes,12,11336.846153846154,1.2307692307692308,Very Lost,1,1,Medium,1077,1,4,4,144
CUST1146,2023-07-19,2024-04-01,8,199321,24915.12,0.0,South,Low Value,Net Banking,722,No,257,772.562015503876,0.031007751937984496,Very Lost,1,0,High,979,5,2,5,525
CUST1147,2023-02-06,2023-11-14,14,15217,1086.93,25.0,West,Low Value,Credit Card,861,No,281,53.96099290780142,0.04964539007092199,Very Lost,0,1,Low,1142,4,4,1,441
CUST1148,2023-03-02,2023-12-04,7,187128,26732.57,5.0,East,High Value,Net Banking,841,No,277,673.1223021582733,0.025179856115107913,Very Lost,1,1,High,1118,4,2,5,425
CUST1149,2023-06-18,2023-11-28,13,160026,12309.69,25.0,North,High Value,Credit Card,847,No,163,975.7682926829268,0.07926829268292683,Very Lost,1,1,Medium,1010,4,3,5,435
CUST1150,2023-05-02,2023-11-17,10,28211,2821.1,10.0,West,High Value,Net Banking,858,No,199,141.055,0.05,Very Lost,0,1,Low,1057,4,3,1,431
CUST1151,2023-03-21,2023-09-20,9,77632,8625.78,25.0,West,Mid Value,Credit Card,916,Yes,183,421.9130434782609,0.04891304347826087,Very Lost,0,1,Medium,1099,3,3,2,332
CUST1152,2023-04-09,2023-12-17,8,58639,7329.88,0.0,East,Mid Value,Debit Card,828,No,252,231.77470355731225,0.03162055335968379,Very Lost,0,0,Medium,1080,5,2,2,522
CUST1153,2023-04-24,2023-10-26,4,3228,807.0,20.0,South,High Value,UPI,880,Yes,185,17.35483870967742,0.021505376344086023,Very Lost,0,1,Low,1065,4,1,1,411
CUST1154,2023-01-18,2023-10-16,15,173110,11540.67,15.0,East,Low Value,UPI,890,Yes,271,636.4338235294117,0.05514705882352941,Very Lost,1,1,Medium,1161,4,4,5,445
CUST1155,2023-02-05,2023-09-13,10,94272,9427.2,15.0,West,Mid Value,Net Banking,923,Yes,220,426.57013574660635,0.04524886877828054,Very Lost,0,1,Medium,1143,3,3,3,333
CUST1156,2023-03-05,2023-06-03,7,164811,23544.43,10.0,East,Low Value,Credit Card,1025,Yes,90,1811.10989010989,0.07692307692307693,Very Lost,1,1,High,1115,1,2,5,125
CUST1157,2023-04-11,2023-05-27,7,78862,11266.0,0.0,North,High Value,Credit Card,1032,Yes,46,1677.9148936170213,0.14893617021276595,Very Lost,0,0,Medium,1078,1,2,2,122
CUST1158,2023-01-22,2023-02-05,2,138624,38704.20375,25.0,North,High Value,UPI,1143,Yes,14,9241.6,0.13333333333333333,Very Lost,1,1,High,1157,1,1,4,114
CUST1159,2023-01-27,2023-10-04,12,66344,5528.67,25.0,South,High Value,Credit Card,902,Yes,250,264.3187250996016,0.04780876494023904,Very Lost,0,1,Low,1152,3,3,2,332
CUST1160,2023-03-08,2023-10-10,1,191727,38704.20375,25.0,South,Low Value,Debit Card,896,Yes,216,883.5345622119816,0.004608294930875576,Very Lost,1,1,High,1112,3,1,5,315
CUST1161,2023-05-07,2023-12-22,6,131190,21865.0,10.0,South,High Value,Debit Card,823,No,229,570.3913043478261,0.02608695652173913,Very Lost,1,1,High,1052,5,2,4,524
CUST1162,2023-04-23,2023-06-12,20,26899,1344.95,10.0,West,High Value,Debit Card,1016,Yes,50,527.4313725490196,0.39215686274509803,Very Lost,0,1,Low,1066,1,5,1,151
CUST1163,2023-04-13,2023-11-21,10,79693,7969.3,20.0,South,Mid Value,Credit Card,854,No,222,357.3677130044843,0.04484304932735426,Very Lost,0,1,Medium,1076,4,3,2,432
CUST1164,2023-04-02,2023-10-20,18,104445,5802.5,20.0,West,Mid Value,Credit Card,886,Yes,201,517.0544554455446,0.0891089108910891,Very Lost,1,1,Low,1087,4,5,3,453
CUST1165,2023-07-14,2024-01-05,4,120003,30000.75,0.0,West,High Value,Net Banking,809,No,175,681.8352272727273,0.022727272727272728,Very Lost,1,0,High,984,5,1,3,513
CUST1166,2023-03-29,2023-09-13,6,54757,9126.17,5.0,North,High Value,Debit Card,923,Yes,168,324.0059171597633,0.03550295857988166,Very Lost,0,1,Medium,1091,3,2,2,322
CUST1167,2023-01-27,2023-06-24,6,84099,14016.5,20.0,West,Low Value,Debit Card,1004,Yes,148,564.4228187919463,0.040268456375838924,Very Lost,0,1,Medium,1152,2,2,3,223
CUST1168,2023-05-30,2023-11-04,17,143181,8422.41,20.0,East,Low Value,UPI,871,No,158,900.5094339622641,0.1069182389937107,Very Lost,1,1,Medium,1029,4,4,4,444
CUST1169,2023-04-07,2023-10-29,7,178837,25548.14,0.0,North,Mid Value,Debit Card,877,Yes,205,868.1407766990292,0.03398058252427184,Very Lost,1,0,High,1082,4,2,5,425
CUST1170,2023-01-08,2023-01-21,8,172709,21588.62,10.0,North,High Value,UPI,1158,Yes,13,12336.357142857143,0.5714285714285714,Very Lost,1,1,High,1171,1,2,5,125
CUST1171,2023-03-09,2023-08-01,12,71127,5927.25,10.0,East,Mid Value,Net Banking,966,Yes,145,487.17123287671234,0.0821917808219178,Very Lost,0,1,Low,1111,2,3,2,232
CUST1172,2023-01-07,2023-04-09,20,174282,8714.1,20.0,East,Mid Value,Credit Card,1080,Yes,92,1874.0,0.21505376344086022,Very Lost,1,1,Medium,1172,1,5,5,155
CUST1173,2023-02-19,2023-09-02,6,94863,15810.5,25.0,North,Low Value,Debit Card,934,Yes,195,483.9948979591837,0.030612244897959183,Very Lost,0,1,High,1129,3,2,3,323
CUST1174,2023-01-07,2023-06-14,2,95429,38704.20375,10.0,West,Mid Value,Net Banking,1014,Yes,158,600.1823899371069,0.012578616352201259,Very Lost,0,1,High,1172,2,1,3,213
CUST1175,2023-02-26,2023-04-06,16,17093,1068.31,25.0,East,Mid Value,Net Banking,1083,Yes,39,427.325,0.4,Very Lost,0,1,Low,1122,1,4,1,141
CUST1176,2023-06-19,2023-09-12,8,170362,21295.25,20.0,East,Mid Value,Net Banking,924,Yes,85,1980.953488372093,0.09302325581395349,Very Lost,1,1,High,1009,3,2,5,325
CUST1177,2023-03-25,2023-08-31,6,195960,32660.0,5.0,East,Mid Value,Net Banking,936,Yes,159,1224.75,0.0375,Very Lost,1,1,High,1095,3,2,5,325
CUST1178,2023-01-23,2023-05-16,10,40006,4000.6,15.0,East,Mid Value,UPI,1043,Yes,113,350.9298245614035,0.08771929824561403,Very Lost,0,1,Low,1156,1,3,1,131
CUST1179,2023-07-02,2024-03-10,11,144975,13179.55,10.0,East,Low Value,UPI,744,No,252,573.0237154150198,0.043478260869565216,Very Lost,1,1,Medium,996,5,3,4,534
CUST1180,2023-07-03,2023-07-31,3,124328,38704.20375,10.0,East,Mid Value,Net Banking,967,Yes,28,4287.172413793103,0.10344827586206896,Very Lost,1,1,High,995,2,1,4,214
CUST1181,2023-06-11,2023-10-19,7,98484,14069.14,10.0,North,Mid Value,Net Banking,887,Yes,130,751.7862595419847,0.05343511450381679,Very Lost,0,1,Medium,1017,4,2,3,423
CUST1182,2023-04-16,2024-01-02,8,10557,1319.62,20.0,East,Low Value,Credit Card,812,No,261,40.29389312977099,0.030534351145038167,Very Lost,0,1,Low,1073,5,2,1,521
CUST1183,2023-01-13,2023-06-13,4,66308,16577.0,20.0,North,Mid Value,Debit Card,1015,Yes,151,436.2368421052632,0.02631578947368421,Very Lost,0,1,High,1166,2,1,2,212
CUST1184,2023-02-09,2023-10-01,10,107207,10720.7,15.0,East,High Value,Net Banking,905,Yes,234,456.2,0.0425531914893617,Very Lost,1,1,Medium,1139,3,3,3,333
CUST1185,2023-02-20,2023-03-13,10,162812,16281.2,20.0,East,Mid Value,Debit Card,1107,Yes,21,7400.545454545455,0.45454545454545453,Very Lost,1,1,High,1128,1,3,5,135
CUST1186,2023-02-22,2023-07-20,4,177750,38704.20375,15.0,East,Mid Value,Net Banking,978,Yes,148,1192.9530201342282,0.026845637583892617,Very Lost,1,1,High,1126,2,1,5,215
CUST1187,2023-01-02,2023-08-04,17,58168,3421.65,15.0,North,High Value,Net Banking,963,Yes,214,270.54883720930235,0.07906976744186046,Very Lost,0,1,Low,1177,2,4,2,242
CUST1188,2023-06-16,2023-11-20,5,118376,23675.2,20.0,North,Low Value,UPI,855,No,157,749.2151898734177,0.03164556962025317,Very Lost,1,1,High,1012,4,1,3,413
CUST1189,2023-01-15,2023-03-31,11,176652,16059.27,5.0,East,Mid Value,Net Banking,1089,Yes,75,2324.3684210526317,0.14473684210526316,Very Lost,1,1,High,1164,1,3,5,135
CUST1190,2023-03-08,2023-05-13,9,13503,1500.33,10.0,South,unknown,Net Banking,1046,Yes,66,201.53731343283582,0.13432835820895522,Very Lost,0,1,Low,1112,1,3,1,131
CUST1191,2023-07-20,2024-04-15,17,91021,5354.18,5.0,West,Mid Value,Debit Card,708,No,270,335.8708487084871,0.06273062730627306,Very Lost,0,1,Low,978,5,4,3,543
CUST1192,2023-05-11,2023-12-25,12,97989,8165.75,20.0,South,Mid Value,UPI,820,No,228,427.89956331877727,0.05240174672489083,Very Lost,0,1,Medium,1048,5,3,3,533
CUST1193,2023-06-10,2023-08-31,18,167940,9330.0,20.0,East,Mid Value,Credit Card,936,Yes,82,2023.3734939759036,0.21686746987951808,Very Lost,1,1,Medium,1018,3,5,5,355
CUST1194,2023-07-03,2024-04-15,4,161102,38704.20375,20.0,North,Low Value,Net Banking,708,No,287,559.3819444444445,0.013888888888888888,Very Lost,1,1,High,995,5,1,5,515
CUST1195,2023-06-10,2023-11-09,14,14569,1040.64,20.0,North,Mid Value,Debit Card,866,No,152,95.22222222222223,0.0915032679738562,Very Lost,0,1,Low,1018,4,4,1,441
CUST1196,2023-01-10,2023-01-31,19,153672,8088.0,20.0,East,Low Value,Debit Card,1148,Yes,21,6985.090909090909,0.8636363636363636,Very Lost,1,1,Medium,1169,1,5,4,154
CUST1197,2023-07-08,2023-09-29,14,198966,14211.86,25.0,South,Mid Value,Net Banking,907,Yes,83,2368.6428571428573,0.16666666666666666,Very Lost,1,1,High,990,3,4,5,345
CUST1198,2023-02-24,2023-06-03,16,69091,4318.19,0.0,East,Mid Value,UPI,1025,Yes,99,690.91,0.16,Very Lost,0,0,Low,1124,1,4,2,142
CUST1199,2023-01-14,2023-11-08,20,35315,1765.75,0.0,East,Low Value,Credit Card,867,No,298,118.11036789297658,0.06688963210702341,Very Lost,0,0,Low,1165,4,5,1,451
CUST1200,2023-02-18,2023-08-14,18,6211,345.06,25.0,East,High Value,Credit Card,953,Yes,177,34.89325842696629,0.10112359550561797,Very Lost,0,1,Low,1130,3,5,1,351
CUST1201,2023-05-26,2024-02-24,6,64830,10805.0,15.0,North,High Value,Debit Card,759,No,274,235.74545454545455,0.02181818181818182,Very Lost,0,1,Medium,1033,5,2,2,522
CUST1202,2023-01-19,2023-03-06,6,19457,3242.83,10.0,South,Low Value,Debit Card,1114,Yes,46,413.97872340425533,0.1276595744680851,Very Lost,0,1,Low,1160,1,2,1,121
CUST1203,2023-04-25,2024-02-15,3,29240,9746.67,5.0,West,Mid Value,Net Banking,768,No,296,98.45117845117845,0.010101010101010102,Very Lost,0,1,Medium,1064,5,1,1,511
CUST1204,2023-07-19,2023-12-05,9,26669,2963.22,5.0,East,Low Value,UPI,840,No,139,190.49285714285713,0.06428571428571428,Very Lost,0,1,Low,979,4,3,1,431
CUST1205,2023-02-19,2023-03-02,13,14034,1079.54,25.0,East,Low Value,Credit Card,1118,Yes,11,1169.5,1.0833333333333333,Very Lost,0,1,Low,1129,1,3,1,131
CUST1206,2023-07-06,2024-04-24,3,194968,38704.20375,5.0,North,High Value,Debit Card,699,No,293,663.156462585034,0.01020408163265306,Very Lost,1,1,High,992,5,1,5,515
CUST1207,2023-03-18,2023-04-08,11,185477,16861.55,20.0,North,Mid Value,Debit Card,1081,Yes,21,8430.772727272728,0.5,Very Lost,1,1,High,1102,1,3,5,135
CUST1208,2023-05-16,2023-12-22,19,198064,10424.42,25.0,North,High Value,UPI,823,No,220,896.2171945701358,0.08597285067873303,Very Lost,1,1,Medium,1043,5,5,5,555
CUST1209,2023-04-14,2023-08-27,18,142338,7907.67,10.0,East,Mid Value,Debit Card,940,Yes,135,1046.6029411764705,0.1323529411764706,Very Lost,1,1,Medium,1075,3,5,4,354
CUST1210,2023-06-30,2024-01-22,2,74698,37349.0,25.0,East,Mid Value,Net Banking,792,No,206,360.85990338164254,0.00966183574879227,Very Lost,0,1,High,998,5,1,2,512
CUST1211,2023-02-25,2023-07-02,9,17666,1962.89,20.0,North,High Value,UPI,996,Yes,127,138.015625,0.0703125,Very Lost,0,1,Low,1123,2,3,1,231
CUST1212,2023-06-17,2023-09-16,6,60887,10147.83,0.0,South,Mid Value,UPI,920,Yes,91,661.8152173913044,0.06521739130434782,Very Lost,0,0,Medium,1011,3,2,2,322
CUST1213,2023-01-19,2023-06-16,13,90080,6929.23,20.0,South,Low Value,Net Banking,1012,Yes,148,604.5637583892617,0.087248322147651,Very Lost,0,1,Medium,1160,2,3,3,233
CUST1214,2023-03-09,2023-08-24,19,93663,4929.63,5.0,West,High Value,Credit Card,943,Yes,168,554.2189349112426,0.11242603550295859,Very Lost,0,1,Low,1111,3,5,3,353
CUST1215,2023-04-05,2023-08-28,16,172487,10780.44,15.0,East,Mid Value,UPI,939,Yes,145,1181.4178082191781,0.1095890410958904,Very Lost,1,1,Medium,1084,3,4,5,345
CUST1216,2023-03-24,2023-09-23,18,24313,1350.72,5.0,South,High Value,Debit Card,913,Yes,183,132.1358695652174,0.09782608695652174,Very Lost,0,1,Low,1096,3,5,1,351
CUST1217,2023-01-19,2023-03-15,11,27131,2466.45,20.0,South,Mid Value,UPI,1105,Yes,55,484.48214285714283,0.19642857142857142,Very Lost,0,1,Low,1160,1,3,1,131
CUST1218,2023-03-21,2023-08-01,3,192294,38704.20375,25.0,East,Mid Value,UPI,966,Yes,133,1435.0298507462687,0.022388059701492536,Very Lost,1,1,High,1099,2,1,5,215
CUST1219,2023-02-17,2023-06-17,13,115720,8901.54,15.0,East,High Value,Net Banking,1011,Yes,120,956.3636363636364,0.10743801652892562,Very Lost,1,1,Medium,1131,2,3,3,233
CUST1220,2023-07-06,2024-01-10,13,136902,10530.92,10.0,South,Low Value,Credit Card,804,No,188,724.3492063492064,0.06878306878306878,Very Lost,1,1,Medium,992,5,3,4,534
CUST1221,2023-06-08,2023-11-04,7,76422,10917.43,20.0,East,High Value,Credit Card,871,No,149,509.48,0.04666666666666667,Very Lost,0,1,Medium,1020,4,2,2,422
CUST1222,2023-04-28,2023-09-11,5,19490,3898.0,20.0,East,High Value,Net Banking,925,Yes,136,142.26277372262774,0.0364963503649635,Very Lost,0,1,Low,1061,3,1,1,311
CUST1223,2023-05-16,2023-08-12,5,184813,36962.6,25.0,South,Low Value,Net Banking,955,Yes,88,2076.550561797753,0.056179775280898875,Very Lost,1,1,High,1043,3,1,5,315
CUST1224,2023-07-16,2023-10-27,1,164739,38704.20375,10.0,South,High Value,Debit Card,879,Yes,103,1584.0288461538462,0.009615384615384616,Very Lost,1,1,High,982,4,1,5,415
CUST1225,2023-03-07,2023-12-15,3,41869,13956.33,25.0,North,Mid Value,Net Banking,830,No,283,147.42605633802816,0.01056338028169014,Very Lost,0,1,Medium,1113,5,1,2,512
CUST1226,2023-01-05,2023-09-11,1,104655,38704.20375,10.0,North,Low Value,Credit Card,925,Yes,249,418.62,0.004,Very Lost,1,1,High,1174,3,1,3,313
CUST1227,2023-06-08,2024-01-09,7,16384,2340.57,20.0,West,High Value,Credit Card,805,No,215,75.85185185185185,0.032407407407407406,Very Lost,0,1,Low,1020,5,2,1,521
CUST1228,2023-06-27,2023-09-13,20,184122,9206.1,25.0,South,Mid Value,Debit Card,923,Yes,78,2330.6582278481014,0.25316455696202533,Very Lost,1,1,Medium,1001,3,5,5,355
CUST1229,2023-04-19,2023-10-03,13,151095,11622.69,10.0,East,Mid Value,Credit Card,903,Yes,167,899.375,0.07738095238095238,Very Lost,1,1,Medium,1070,3,3,4,334
CUST1230,2023-03-29,2023-11-28,8,129587,16198.38,25.0,West,Low Value,Debit Card,847,No,244,528.9265306122448,0.0326530612244898,Very Lost,1,1,High,1091,4,2,4,424
CUST1231,2023-05-25,2023-07-05,8,157777,19722.12,20.0,East,Low Value,UPI,993,Yes,41,3756.595238095238,0.19047619047619047,Very Lost,1,1,High,1034,2,2,4,224
CUST1232,2023-01-08,2023-04-02,3,11103,3701.0,25.0,South,Mid Value,Credit Card,1087,Yes,84,130.6235294117647,0.03529411764705882,Very Lost,0,1,Low,1171,1,1,1,111
CUST1233,2023-05-08,2023-12-25,8,32450,4056.25,10.0,South,High Value,Credit Card,820,No,231,139.8706896551724,0.034482758620689655,Very Lost,0,1,Low,1051,5,2,1,521
CUST1234,2023-07-04,2024-03-19,13,23955,1842.69,5.0,North,High Value,Net Banking,735,No,259,92.13461538461539,0.05,Very Lost,0,1,Low,994,5,3,1,531
CUST1235,2023-07-20,2023-11-25,15,120001,8000.07,15.0,West,Mid Value,Credit Card,850,No,128,930.2403100775193,0.11627906976744186,Very Lost,1,1,Medium,978,4,4,3,443
CUST1236,2023-07-02,2023-07-29,18,60822,3379.0,0.0,North,Mid Value,Net Banking,969,Yes,27,2172.214285714286,0.6428571428571429,Very Lost,0,0,Low,996,2,5,2,252
CUST1237,2023-02-03,2023-05-02,15,91169,6077.93,15.0,South,Mid Value,UPI,1057,Yes,88,1024.370786516854,0.16853932584269662,Very Lost,0,1,Low,1145,1,4,3,143
CUST1238,2023-01-03,2023-09-25,5,174644,34928.8,15.0,East,High Value,Net Banking,911,Yes,265,656.5563909774436,0.018796992481203006,Very Lost,1,1,High,1176,3,1,5,315
CUST1239,2023-03-31,2023-10-03,8,30844,3855.5,15.0,East,Mid Value,Debit Card,903,Yes,186,164.94117647058823,0.0427807486631016,Very Lost,0,1,Low,1089,3,2,1,321
CUST1240,2023-05-11,2024-01-09,9,93317,10368.56,10.0,South,Mid Value,Net Banking,805,No,243,382.4467213114754,0.036885245901639344,Very Lost,0,1,Medium,1048,5,3,3,533
CUST1241,2023-04-10,2024-01-31,7,55558,7936.86,25.0,South,High Value,Credit Card,783,No,296,187.06397306397307,0.02356902356902357,Very Lost,0,1,Medium,1079,5,2,2,522
CUST1242,2023-05-25,2023-10-24,3,22124,7374.67,5.0,North,Low Value,UPI,882,Yes,152,144.6013071895425,0.0196078431372549,Very Lost,0,1,Medium,1034,4,1,1,411
CUST1243,2023-03-25,2023-10-18,4,95755,23938.75,20.0,North,Mid Value,Credit Card,888,Yes,207,460.3605769230769,0.019230769230769232,Very Lost,0,1,High,1095,4,1,3,413
CUST1244,2023-07-15,2024-04-25,15,182671,12178.07,10.0,West,Mid Value,Net Banking,698,No,285,638.7097902097902,0.05244755244755245,Very Lost,1,1,Medium,983,5,4,5,545
CUST1245,2023-03-12,2023-11-08,20,142615,7130.75,10.0,West,Low Value,UPI,867,No,241,589.3181818181819,0.08264462809917356,Very Lost,1,1,Medium,1108,4,5,4,454
CUST1246,2023-05-09,2024-03-02,16,48754,3047.12,5.0,South,Low Value,Net Banking,752,No,298,163.05685618729098,0.05351170568561873,Very Lost,0,1,Low,1050,5,4,2,542
CUST1247,2023-04-14,2023-05-10,6,196183,32697.17,0.0,West,Low Value,UPI,1049,Yes,26,7266.037037037037,0.2222222222222222,Very Lost,1,0,High,1075,1,2,5,125
CUST1248,2023-02-24,2023-04-06,19,127525,6711.84,20.0,East,High Value,Net Banking,1083,Yes,41,3036.309523809524,0.4523809523809524,Very Lost,1,1,Medium,1124,1,5,4,154
CUST1249,2023-02-14,2023-04-01,12,126475,10539.58,10.0,West,Mid Value,Debit Card,1088,Yes,46,2690.9574468085107,0.2553191489361702,Very Lost,1,1,Medium,1134,1,3,4,134
CUST1250,2023-01-14,2023-05-29,12,104332,8694.33,25.0,West,Mid Value,Credit Card,1030,Yes,135,767.1470588235294,0.08823529411764706,Very Lost,1,1,Medium,1165,1,3,3,133
CUST1251,2023-05-14,2024-02-06,10,74874,7487.4,5.0,East,High Value,Debit Card,777,No,268,278.34200743494426,0.03717472118959108,Very Lost,0,1,Medium,1045,5,3,2,532
CUST1252,2023-04-13,2023-06-28,14,163799,11699.93,0.0,South,High Value,Credit Card,1000,Yes,76,2127.2597402597403,0.18181818181818182,Very Lost,1,0,Medium,1076,2,4,5,245
CUST1253,2023-05-06,2023-08-12,14,47034,3359.57,5.0,North,Mid Value,Debit Card,955,Yes,98,475.09090909090907,0.1414141414141414,Very Lost,0,1,Low,1053,3,4,2,342
CUST1254,2023-02-08,2023-03-20,4,117095,29273.75,5.0,East,High Value,Debit Card,1100,Yes,40,2855.9756097560976,0.0975609756097561,Very Lost,1,1,High,1140,1,1,3,113
CUST1255,2023-06-29,2023-10-20,7,28308,4044.0,20.0,East,High Value,UPI,886,Yes,113,248.31578947368422,0.06140350877192982,Very Lost,0,1,Low,999,4,2,1,421
CUST1256,2023-02-25,2023-04-21,1,153364,38704.20375,20.0,North,High Value,Credit Card,1068,Yes,55,2738.6428571428573,0.017857142857142856,Very Lost,1,1,High,1123,1,1,4,114
CUST1257,2023-05-16,2024-02-02,11,68586,6235.09,20.0,North,Mid Value,UPI,781,No,262,260.78326996197717,0.04182509505703422,Very Lost,0,1,Low,1043,5,3,2,532
CUST1258,2023-02-13,2023-12-10,11,172357,15668.82,10.0,East,Mid Value,Debit Card,835,No,300,572.6146179401993,0.036544850498338874,Very Lost,1,1,High,1135,4,3,5,435
CUST1259,2023-07-01,2023-11-15,19,194086,10215.05,25.0,West,High Value,Net Banking,860,No,137,1406.4202898550725,0.13768115942028986,Very Lost,1,1,Medium,997,4,5,5,455
CUST1260,2023-01-03,2023-05-09,2,21121,10560.5,10.0,West,Mid Value,Credit Card,1050,Yes,126,166.30708661417322,0.015748031496062992,Very Lost,0,1,Medium,1176,1,1,1,111
CUST1261,2023-03-02,2023-03-30,19,81463,4287.53,5.0,North,Mid Value,Net Banking,1090,Yes,28,2809.0689655172414,0.6551724137931034,Very Lost,0,1,Low,1118,1,5,2,152
CUST1262,2023-07-09,2023-12-06,10,1555,155.5,20.0,North,High Value,Debit Card,839,No,150,10.298013245033113,0.06622516556291391,Very Lost,0,1,Low,989,4,3,1,431
CUST1263,2023-01-07,2023-04-23,13,88984,6844.92,25.0,East,High Value,Net Banking,1066,Yes,106,831.626168224299,0.12149532710280374,Very Lost,0,1,Medium,1172,1,3,3,133
CUST1264,2023-03-25,2023-10-03,3,82443,27481.0,5.0,North,Mid Value,UPI,903,Yes,192,427.1658031088083,0.015544041450777202,Very Lost,0,1,High,1095,3,1,3,313
CUST1265,2023-04-30,2023-06-13,15,28320,1888.0,20.0,West,High Value,UPI,1015,Yes,44,629.3333333333334,0.3333333333333333,Very Lost,0,1,Low,1059,2,4,1,241
CUST1266,2023-02-20,2023-10-05,19,98046,5160.32,20.0,North,Mid Value,Debit Card,901,Yes,227,430.0263157894737,0.08333333333333333,Very Lost,0,1,Low,1128,3,5,3,353
CUST1267,2023-05-12,2023-08-13,2,44821,22410.5,0.0,South,Low Value,Net Banking,954,Yes,93,476.8191489361702,0.02127659574468085,Very Lost,0,0,High,1047,3,1,2,312
CUST1268,2023-03-12,2023-03-22,2,142427,38704.20375,0.0,South,High Value,Credit Card,1098,Yes,10,12947.90909090909,0.18181818181818182,Very Lost,1,0,High,1108,1,1,4,114
CUST1269,2023-01-02,2023-02-01,20,59262,2963.1,5.0,West,Mid Value,UPI,1147,Yes,30,1911.6774193548388,0.6451612903225806,Very Lost,0,1,Low,1177,1,5,2,152
CUST1270,2023-05-01,2023-07-11,15,97167,6477.8,15.0,South,Mid Value,Credit Card,987,Yes,71,1349.5416666666667,0.20833333333333334,Very Lost,0,1,Low,1058,2,4,3,243
CUST1271,2023-03-24,2023-04-07,19,148495,7815.53,20.0,North,Low Value,Debit Card,1082,Yes,14,9899.666666666666,1.2666666666666666,Very Lost,1,1,Medium,1096,1,5,4,154
CUST1272,2023-02-21,2023-10-11,5,126241,25248.2,20.0,North,Mid Value,UPI,895,Yes,232,541.8068669527897,0.02145922746781116,Very Lost,1,1,High,1127,3,1,4,314
CUST1273,2023-05-27,2023-06-08,12,69242,5770.17,15.0,South,High Value,Debit Card,1020,Yes,12,5326.307692307692,0.9230769230769231,Very Lost,0,1,Low,1032,1,3,2,132
CUST1274,2023-06-25,2023-09-13,1,52927,38704.20375,15.0,East,High Value,Net Banking,923,Yes,80,653.4197530864197,0.012345679012345678,Very Lost,0,1,High,1003,3,1,2,312
CUST1275,2023-01-09,2023-03-10,11,50536,4594.18,0.0,North,Mid Value,Net Banking,1110,Yes,60,828.4590163934427,0.18032786885245902,Very Lost,0,0,Low,1170,1,3,2,132
CUST1276,2023-01-15,2023-04-18,15,102055,6803.67,20.0,North,Low Value,Credit Card,1071,Yes,93,1085.6914893617022,0.1595744680851064,Very Lost,1,1,Medium,1164,1,4,3,143
CUST1277,2023-06-18,2023-10-13,1,34948,34948.0,0.0,East,Low Value,Debit Card,893,Yes,117,296.1694915254237,0.00847457627118644,Very Lost,0,0,High,1010,4,1,1,411
